id,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,career_Accountant,career_Artist,career_Banker,career_Business Owner,career_Construction Engineer,career_Designer,career_Doctor,career_Game Developer,career_Government Officer,career_Lawyer,career_Real Estate Developer,career_Software Engineer,career_Stock Investor,career_Teacher,career_Unknown
1073,0,1,7,0,4,68,50,68,53,58,87,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1074,1,0,7,0,8,89,97,65,75,61,60,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1075,1,0,1,1,35,86,87,89,91,90,85,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,1,0,2,1,7,71,96,83,76,60,87,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1077,0,0,9,0,4,72,69,58,79,70,50,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1078,1,0,2,0,25,74,67,90,69,83,89,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1079,1,0,2,0,28,99,84,75,81,91,87,63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1080,1,0,4,0,19,99,78,74,95,72,65,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1081,1,0,2,0,16,88,71,82,98,91,73,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1082,0,0,3,0,6,65,72,77,89,74,76,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1083,0,1,5,0,4,90,99,87,81,90,80,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1084,1,0,9,0,34,91,88,79,60,82,96,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1085,1,1,3,0,31,86,92,66,66,100,99,91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1086,1,0,2,0,27,86,84,98,67,76,75,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1087,0,0,4,0,22,92,91,85,94,69,80,71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1088,0,0,3,1,25,90,97,64,64,61,81,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1089,0,0,3,0,19,98,69,61,62,82,87,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,1,0,1,0,28,72,93,68,62,83,98,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1091,1,1,3,1,34,77,93,83,84,83,84,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,1,1,1,0,34,94,82,83,76,83,93,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1094,1,0,7,0,34,75,88,71,62,90,78,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1095,0,0,0,0,19,91,91,66,97,62,89,82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1096,1,0,0,0,13,75,64,100,63,98,71,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,1,0,3,0,18,93,79,86,72,89,61,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,0,0,5,0,1,86,81,80,85,62,86,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1099,1,0,1,0,29,92,61,96,79,97,89,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1100,1,0,5,0,34,90,91,61,72,64,84,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1101,0,0,1,0,31,92,78,96,91,82,98,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,1,0,2,0,14,90,88,71,96,72,74,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,0,0,6,1,32,78,92,77,100,61,82,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1105,0,0,5,0,33,86,62,81,63,75,92,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1106,1,0,1,0,32,83,63,93,94,93,90,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,0,0,0,0,11,69,85,70,79,68,81,89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1108,1,0,0,0,12,83,81,96,96,62,82,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1109,1,0,2,0,24,84,63,98,70,92,78,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1110,1,0,2,1,29,89,71,77,88,66,80,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1111,0,0,0,0,33,77,99,73,83,71,82,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,1,0,0,0,13,94,88,98,64,99,98,96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1113,0,0,3,0,10,93,64,81,74,96,94,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1114,0,0,3,0,38,92,88,90,94,88,92,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1115,1,0,2,0,5,73,87,92,99,84,91,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1116,0,0,3,1,35,90,87,100,98,91,98,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1118,1,0,2,0,21,88,74,99,72,63,87,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1119,0,0,6,0,5,88,99,71,85,82,94,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1120,0,1,1,1,15,96,87,64,88,64,92,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1121,0,0,3,0,28,89,96,85,91,100,91,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1122,0,0,1,0,5,58,77,69,83,94,70,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1123,1,0,2,0,35,95,98,97,94,88,99,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1124,0,0,8,1,28,76,69,86,72,71,79,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1125,1,0,2,0,16,87,89,91,76,77,97,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1126,1,0,2,0,29,60,65,86,66,61,99,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1128,1,0,6,0,35,90,86,99,94,100,89,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1129,0,0,2,0,29,75,96,61,73,60,77,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1130,0,0,3,1,14,96,100,96,87,83,81,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,1,0,2,0,11,88,98,81,61,62,96,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1132,1,0,2,1,1,99,60,87,94,71,93,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1133,0,0,4,0,14,86,99,64,88,84,95,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1134,0,0,4,1,11,96,61,85,87,83,80,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1135,0,0,3,0,28,87,99,70,81,62,90,91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1136,1,0,6,0,18,89,90,96,97,87,84,63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1137,0,0,1,0,31,77,98,67,67,80,90,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,0,1,6,0,2,57,71,51,59,84,74,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1139,0,0,0,0,32,88,93,91,92,53,65,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,0,0,3,0,3,56,75,78,82,98,99,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1141,0,1,1,0,33,94,79,64,79,96,98,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,0,0,3,0,4,57,71,76,59,58,84,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1143,0,1,4,0,0,81,86,68,65,87,78,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1144,0,0,2,0,10,96,83,64,84,98,79,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1145,0,0,8,0,11,97,66,76,80,81,82,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1146,1,0,3,0,5,86,76,92,86,75,67,79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1147,1,0,4,0,33,94,74,95,82,100,63,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1148,0,0,2,1,29,88,83,94,80,97,95,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1149,1,0,3,0,26,84,74,74,67,72,99,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1150,1,0,1,0,25,85,82,88,62,71,71,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1151,1,0,2,1,30,78,89,95,71,68,71,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1152,1,0,2,0,13,86,66,77,74,84,72,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1153,0,0,1,0,25,99,98,80,83,89,68,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1154,0,0,0,0,15,67,64,99,84,100,81,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1155,1,0,6,0,10,84,94,60,83,97,75,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1156,0,1,3,1,0,72,62,96,95,97,71,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,1,1,1,0,17,74,88,99,92,93,85,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1158,0,1,5,0,4,74,74,83,52,70,87,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1159,1,0,3,0,32,91,92,64,69,82,94,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1160,0,0,5,0,34,77,66,94,77,49,83,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,0,0,7,0,8,87,90,91,60,95,67,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1162,0,0,1,1,3,60,70,61,63,61,71,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1163,1,0,1,1,3,92,84,86,80,73,97,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1164,0,1,9,0,4,71,89,63,50,63,64,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1165,0,0,1,0,2,62,100,91,75,99,76,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,1,0,0,0,0,100,85,81,91,75,64,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1167,1,0,5,1,3,94,65,100,77,66,96,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1168,0,0,4,0,4,98,80,66,94,86,72,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,1,0,3,0,21,94,81,88,81,71,92,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1170,1,0,3,0,4,92,69,93,67,79,84,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1172,0,0,7,0,49,99,98,94,96,95,88,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1173,0,0,3,0,12,70,68,89,60,79,85,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1174,0,0,6,0,9,92,93,86,61,78,80,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1175,1,1,1,0,20,82,70,86,66,97,93,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1176,1,0,7,1,16,83,73,82,62,92,68,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1177,1,0,1,0,13,84,85,64,74,79,92,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1178,1,0,0,0,30,60,71,91,83,93,88,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1179,1,0,3,0,7,67,60,99,60,82,81,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1180,0,0,3,0,38,96,92,93,91,88,90,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1181,0,0,4,0,7,97,63,61,77,74,94,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1182,1,0,1,0,8,89,62,79,60,93,77,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1183,1,0,0,0,8,68,95,62,65,70,65,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1184,1,0,9,1,11,82,85,94,75,97,98,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1185,0,0,3,1,30,85,78,99,81,60,83,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1186,0,0,3,1,11,86,66,84,86,74,91,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1187,1,0,2,0,35,87,86,89,94,93,91,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,0,0,7,0,4,98,81,58,78,91,74,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1189,0,0,9,1,6,91,94,75,86,84,67,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1190,1,0,1,0,33,100,90,89,91,86,75,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1192,1,0,3,0,11,75,92,70,62,87,87,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1193,0,0,7,0,21,86,62,81,63,92,75,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1194,1,0,3,0,24,80,66,67,72,78,99,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1195,1,0,7,0,4,56,66,92,74,79,80,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1196,1,0,1,0,1,91,72,85,78,92,82,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1197,1,0,1,1,12,94,65,90,79,97,76,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1198,1,0,7,0,28,81,82,99,86,88,60,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1199,1,0,2,0,20,94,82,91,94,100,99,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,0,0,3,0,35,99,89,93,87,86,90,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1201,0,0,0,0,33,88,83,62,88,100,83,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1202,0,0,6,0,4,79,74,68,82,65,73,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1204,0,0,5,0,7,97,99,67,87,66,68,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1205,1,0,3,0,27,96,70,82,71,99,90,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1206,0,0,2,0,34,89,71,75,65,74,93,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1207,0,1,2,0,17,94,90,77,65,83,79,96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1208,1,0,1,0,18,62,73,95,68,61,60,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1209,0,0,2,1,9,68,94,92,77,79,88,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1210,0,0,2,0,3,58,66,99,98,69,65,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1211,0,0,5,0,28,92,77,75,84,74,82,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1212,0,0,5,0,28,90,78,86,83,98,71,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1213,0,0,2,0,26,84,67,89,96,88,60,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1215,0,0,3,0,15,87,89,94,82,81,98,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1216,0,0,3,0,33,88,75,83,74,76,72,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1217,0,0,3,1,31,76,83,100,96,65,98,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,1,0,5,1,7,60,66,65,90,61,96,74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1219,0,0,1,0,26,85,64,98,68,70,63,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1220,0,0,9,0,3,73,88,57,93,85,85,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1221,1,0,5,0,31,99,81,80,89,75,83,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1222,1,0,4,0,1,95,57,77,81,83,57,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1223,1,0,4,1,30,92,90,92,78,59,68,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,1,0,2,1,28,100,94,76,60,95,90,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1225,0,1,3,0,24,89,67,98,94,89,60,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1226,0,0,1,1,28,94,66,68,94,62,76,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1227,1,0,6,0,6,89,64,78,85,68,84,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1228,0,1,9,1,5,74,79,82,51,67,65,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1229,0,0,2,0,12,95,82,70,81,94,93,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1230,1,0,7,0,3,93,74,98,100,62,83,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1231,0,0,4,0,26,94,91,98,94,88,97,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1232,0,0,4,0,18,85,80,84,96,45,84,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,0,0,1,0,17,95,88,85,66,70,72,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1235,0,0,2,1,23,97,82,100,69,64,73,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1236,1,0,0,0,17,100,83,67,77,88,76,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1237,1,0,4,0,29,99,65,97,89,87,72,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1238,0,0,0,0,13,97,67,79,76,76,66,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1240,0,0,3,0,35,99,85,98,91,86,97,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1241,0,0,5,0,35,99,89,88,94,99,89,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1242,1,0,3,0,28,79,83,78,89,83,79,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,1,1,6,1,2,94,95,75,73,51,89,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1244,1,0,6,1,28,97,73,92,64,66,96,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1246,1,0,7,0,26,82,82,87,92,64,70,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1247,0,0,1,0,22,94,98,96,88,96,61,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1248,1,1,1,0,26,99,85,97,72,79,92,82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1249,0,0,1,0,16,68,83,74,87,71,86,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1251,1,0,4,1,10,92,65,81,79,84,85,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1252,0,0,3,1,21,69,77,82,93,92,90,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,1,1,1,0,30,92,98,61,99,77,72,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1254,0,0,6,0,24,90,64,90,75,64,96,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,1,1,1,0,33,91,92,73,97,61,63,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1256,0,0,5,0,3,65,67,91,81,97,99,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,0,0,2,0,34,98,80,70,60,88,65,92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1258,0,0,6,1,2,70,89,78,87,87,62,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1259,0,0,2,0,17,97,97,90,69,75,68,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1260,1,0,1,0,18,80,71,89,81,75,81,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,1,0,2,0,16,70,75,79,77,65,92,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,1,0,3,1,21,96,79,92,85,95,69,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1263,1,0,1,0,24,99,62,65,67,97,73,96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1264,0,0,3,1,27,76,72,97,65,87,93,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1265,0,1,4,1,24,86,68,98,87,61,78,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1266,1,0,5,0,27,98,100,100,81,73,75,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1267,1,0,3,0,14,88,74,88,92,83,71,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1268,1,0,8,0,30,89,65,71,96,65,63,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1269,0,0,1,0,24,88,100,89,87,76,89,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1270,0,0,4,0,0,78,73,89,86,69,84,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1271,1,0,3,0,35,87,85,96,98,88,99,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1272,0,0,2,0,21,90,76,64,88,80,75,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1273,1,1,1,0,15,88,67,90,89,49,85,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,0,0,1,0,5,99,72,90,83,90,99,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1276,0,0,4,0,8,98,90,70,97,69,79,74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1277,0,0,0,0,1,91,66,91,62,82,69,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1278,0,1,9,1,5,68,72,92,51,96,88,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1279,0,1,1,1,26,79,100,79,60,100,84,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1280,0,0,2,0,24,77,66,61,98,90,95,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1281,0,0,5,0,24,89,100,90,81,86,80,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1282,1,1,0,1,9,94,69,80,66,62,61,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1283,1,0,2,0,3,80,85,85,60,77,90,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,1,0,2,0,1,79,88,97,94,89,82,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,0,0,2,0,15,92,65,88,78,67,95,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1286,0,0,5,0,32,85,62,92,89,92,75,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1287,0,0,3,0,26,75,83,66,70,57,77,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,1,0,5,1,32,88,65,75,73,66,98,81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1289,1,0,0,0,35,93,89,88,86,85,89,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1290,1,0,3,0,2,86,93,91,64,69,71,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1291,1,0,1,0,13,62,91,92,61,85,98,72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1292,0,1,2,1,20,82,74,80,60,96,76,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1293,0,0,5,0,5,83,94,77,97,78,60,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,1,0,1,0,5,98,75,62,64,68,80,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1295,0,0,2,0,34,84,74,90,99,90,92,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1296,0,0,6,0,34,91,75,82,68,88,98,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,1,0,2,0,21,83,81,96,62,66,90,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1298,0,0,4,0,27,83,63,84,82,78,60,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,1,0,0,0,31,90,72,62,84,74,75,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1300,1,0,4,0,31,81,92,97,73,90,90,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1301,0,1,3,0,12,89,67,87,61,91,80,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1302,1,0,2,0,13,97,65,96,92,91,66,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1303,1,0,3,0,28,97,88,88,79,100,74,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,1,0,5,0,27,100,89,98,81,78,91,87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1305,0,1,3,0,4,98,63,82,61,79,70,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1306,1,0,2,0,33,97,98,83,87,60,78,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1308,0,0,0,0,29,100,92,67,89,90,83,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1309,0,0,1,0,13,92,77,89,97,61,93,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,1,0,4,0,5,81,95,84,85,82,62,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1311,0,0,6,0,15,98,67,74,94,94,96,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1312,1,0,2,0,2,62,74,98,97,72,72,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1313,0,0,3,0,27,95,88,85,86,76,78,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,1,0,1,0,22,87,90,80,88,71,95,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1315,0,0,5,1,24,85,85,67,91,75,93,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,0,0,6,0,27,96,72,66,80,72,83,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1317,0,0,2,0,25,83,63,66,67,60,60,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,1,0,3,0,17,89,92,88,99,92,62,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1319,1,0,1,0,14,90,73,98,72,69,84,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1320,0,0,5,0,14,99,72,74,88,90,81,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1321,1,0,1,0,3,62,67,96,67,82,65,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1324,1,0,3,0,4,92,63,100,97,91,87,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1326,1,0,2,0,31,89,99,89,71,74,94,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1327,1,0,1,0,16,90,100,98,95,97,74,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1328,1,0,5,0,15,69,81,83,68,76,90,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1331,0,0,8,0,4,82,91,69,61,79,76,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1332,0,0,1,1,29,82,93,67,79,84,90,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,1,0,7,1,18,76,80,93,74,73,63,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
