gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,english_score,career_Accountant,career_Artist,career_Banker,career_Business Owner,career_Construction Engineer,career_Designer,career_Doctor,career_Game Developer,career_Government Officer,career_Lawyer,career_Real Estate Developer,career_Scientist,career_Software Engineer,career_Stock Investor,career_Teacher,career_Unknown,career_Writer
1,0,4,1,10,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,1,21,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,30,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,6,0,24,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,33,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,5,0,3,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,34,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,6,1,2,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,17,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,18,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,16,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,3,1,21,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,24,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,1,27,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,4,1,24,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,5,0,27,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,14,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,8,0,30,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,24,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,4,0,0,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,35,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,2,0,21,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,0,15,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,5,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,4,0,8,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,9,1,5,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,26,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,24,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,24,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,9,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,2,0,3,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,1,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,15,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,32,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,26,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,1,32,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,35,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,2,71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,13,98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,2,1,20,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,5,0,5,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,5,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,2,0,34,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,34,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,0,21,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,27,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,31,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,4,0,31,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,3,0,12,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,2,0,13,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,28,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,27,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,0,4,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,2,0,33,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,4,0,18,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,29,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,13,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,4,0,5,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,6,0,15,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,0,2,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,3,0,27,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,22,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,1,24,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,27,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,25,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,17,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,14,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,14,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,3,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,7,0,5,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,4,87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,2,0,31,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,16,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,7,1,5,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,4,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,29,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,1,18,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,0,16,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,23,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,0,28,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,7,0,31,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,9,0,5,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,6,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,0,33,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,7,0,0,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,1,19,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,0,26,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,3,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,10,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,5,0,24,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,5,0,1,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,25,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,1,14,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,9,0,31,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,2,1,9,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,8,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,2,0,22,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,11,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,21,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,28,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,9,0,4,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,35,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,6,0,27,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,1,14,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,29,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,33,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,18,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,0,11,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,5,0,3,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,19,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,31,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,5,1,28,88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,0,16,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,4,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,15,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,31,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,4,0,29,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,5,0,27,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,29,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,23,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,0,32,84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,5,0,9,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,3,0,16,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,0,29,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,1,5,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,14,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,0,20,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,28,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,0,13,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,9,1,3,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,26,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,0,8,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,3,0,4,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,1,20,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3,0,34,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,42,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,6,0,4,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,6,1,14,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,29,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,34,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3,0,1,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,27,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,4,0,30,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,15,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,2,0,5,85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,3,0,29,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0,28,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,9,0,1,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,22,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,6,0,21,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,0,34,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3,0,33,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,0,0,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,9,0,3,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,18,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,35,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,3,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,27,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,4,0,32,71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,30,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,7,0,3,92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,2,1,19,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,0,9,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,3,0,26,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,28,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,0,35,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,32,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,0,35,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,0,26,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,14,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,26,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,1,3,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,33,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,35,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,22,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,0,23,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,2,1,27,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,6,0,31,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,26,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,1,85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,2,0,7,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,4,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,31,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,7,1,23,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,0,4,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,23,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,15,92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,2,0,24,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,2,0,31,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,4,0,29,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,3,0,49,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,4,0,6,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,7,1,33,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,1,10,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,13,96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,6,1,25,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,35,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,8,1,1,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,29,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,3,0,20,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,3,0,49,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,4,0,13,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,2,0,20,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,1,18,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,23,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,10,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,4,1,4,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,11,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,15,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,16,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,26,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,0,29,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,4,1,32,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,5,0,24,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,3,1,20,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,5,1,1,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,9,0,0,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,8,1,5,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,5,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,6,0,1,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,27,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,0,29,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,9,0,4,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,1,4,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,21,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,3,0,31,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,3,0,15,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,30,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,31,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,7,0,23,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,23,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,27,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,1,5,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,9,0,21,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,26,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,13,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,7,0,10,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,4,0,25,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,4,0,13,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,0,29,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,1,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,0,11,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,26,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,12,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,32,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,5,0,28,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,34,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,6,0,17,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,0,31,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,1,25,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,14,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,0,2,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,2,0,2,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,33,62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,6,0,33,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,5,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,0,23,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,0,23,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,3,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,48,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,3,0,32,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,3,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,24,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,4,0,21,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,25,91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,3,0,10,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,4,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,2,0,7,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,8,0,0,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,2,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,16,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,12,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,9,0,4,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,23,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,6,0,15,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,31,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,8,0,3,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,5,0,35,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,27,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,32,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,4,0,24,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3,1,29,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,4,0,17,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,3,0,18,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,15,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,32,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,7,0,3,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,5,0,31,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,5,1,3,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,0,25,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,0,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0,29,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,17,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,0,0,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,25,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
