gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,chemistry_score,career_Accountant,career_Artist,career_Banker,career_Business Owner,career_Construction Engineer,career_Designer,career_Doctor,career_Game Developer,career_Government Officer,career_Lawyer,career_Real Estate Developer,career_Scientist,career_Software Engineer,career_Stock Investor,career_Teacher,career_Unknown,career_Writer
0,0,1,0,16,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,4,1,10,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,1,21,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,30,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,6,0,24,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,33,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,5,0,3,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,34,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,6,1,2,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,17,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,18,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,16,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,3,1,21,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,24,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,1,27,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,4,1,24,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,5,0,27,81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,14,92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,8,0,30,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,24,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,4,0,0,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,35,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,2,0,21,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,0,15,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,5,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,4,0,8,97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,9,1,5,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,26,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,24,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,24,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,9,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,2,0,3,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,1,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,15,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,32,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,26,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,1,32,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,35,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,2,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,13,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,2,1,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,5,0,5,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,5,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,2,0,34,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,34,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,0,21,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,27,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,31,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,4,0,31,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,3,0,12,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,2,0,13,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,28,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,27,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,0,4,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,2,0,33,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,4,0,18,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,29,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,13,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,4,0,5,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,6,0,15,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,0,2,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,3,0,27,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,22,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,1,24,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,27,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,25,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,17,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,14,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,14,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,3,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,7,0,5,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,4,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,2,0,31,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,16,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,15,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,7,1,5,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,0,4,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,29,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,1,18,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,0,16,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,23,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,0,28,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,7,0,31,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,9,0,5,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,6,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,0,33,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,7,0,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,1,19,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,0,26,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,3,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,10,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,5,0,24,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,5,0,1,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,25,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,1,14,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,9,0,31,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,2,1,9,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,8,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,2,0,22,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,11,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,21,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,28,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,9,0,4,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,35,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,6,0,27,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,1,14,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,29,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,33,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,18,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,0,11,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,5,0,3,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,19,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,31,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,5,1,28,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,0,16,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,4,78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,15,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,31,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,4,0,29,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,5,0,27,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,29,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,23,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,0,32,92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,5,0,9,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,3,0,16,97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,0,29,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,1,5,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,14,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,0,20,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,28,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,0,13,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,9,1,3,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,26,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,0,8,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,3,0,4,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,1,20,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3,0,34,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,42,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,6,0,4,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,6,1,14,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,29,96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,34,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,3,0,1,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,27,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,4,0,30,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,15,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,2,0,5,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,3,0,29,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0,28,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,9,0,1,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,22,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,6,0,21,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,0,34,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3,0,33,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,0,0,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,9,0,3,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,18,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,35,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,3,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,27,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,4,0,32,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,30,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,7,0,3,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,2,1,19,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,0,9,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,3,0,26,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,28,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,0,35,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,32,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,0,35,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,0,26,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,14,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,26,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,1,3,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,33,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,35,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,22,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,0,23,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,2,1,27,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,6,0,31,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,26,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,1,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,2,0,7,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,4,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,31,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,7,1,23,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,3,0,4,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,23,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,15,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,2,0,24,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,2,0,31,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,4,0,29,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,3,0,49,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,4,0,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,7,1,33,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,5,1,10,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,13,69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,6,1,25,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,35,91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,8,1,1,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,29,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,3,0,20,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,3,0,49,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,4,0,13,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,2,0,20,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,2,1,18,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,23,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,10,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,4,1,4,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,11,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,15,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,16,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,26,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,0,29,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,4,1,32,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,5,0,24,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,3,1,20,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,5,1,1,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,9,0,0,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,8,1,5,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,5,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,6,0,1,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,27,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,0,29,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,9,0,4,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,8,1,4,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,21,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,3,0,31,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,3,0,15,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,30,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,31,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,7,0,23,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,23,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,27,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,1,5,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,9,0,21,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,26,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,13,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,7,0,10,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,4,0,25,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,4,0,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,2,0,29,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,1,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,0,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,26,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,12,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,32,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,5,0,28,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,34,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,6,0,17,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,0,31,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,2,1,25,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,0,14,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,2,0,2,82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,2,0,2,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,0,33,86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,6,0,33,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,5,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,0,23,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,3,0,23,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,3,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,48,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,3,0,32,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,3,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,24,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,4,0,21,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,25,71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,3,0,10,78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,4,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,2,0,7,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,8,0,0,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,2,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,16,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,4,0,12,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,9,0,4,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,1,23,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,6,0,15,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,2,0,31,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,8,0,3,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,2,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,5,0,35,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,27,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,32,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,4,0,24,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,3,1,29,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,4,0,17,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,3,0,18,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5,0,15,74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,32,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,7,0,3,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,5,0,31,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,5,1,3,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,7,0,25,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,0,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0,29,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,17,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,0,0,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
